Doc_ID,Nama_Tempat,Lokasi,Rating,Teks_Mentah,Waktu
6614,Ledok Sambi Ecopark,"Sleman, DIY",5.0,"Healing yg sesungguhnya, cocok untuk piknik keluarga, free entry, tersedia kotak untuk biaya pemeliharaan itupun seikhlasnya, butuh tikar tidak usah khawatir , tersedia dengan biaya seikhlasnya juga, makanan dan minuman disana harganya terjangkau , ada beberapa arena bermain yg berbayar , sungainya cantik bening, dan aman untuk bermain bersama keluarga anak anak atau dewasa pasti suka",2025-12-14
6615,Ledok Sambi Ecopark,"Sleman, DIY",5.0,"Salah satu tempat wisata di jogja yang sangat bagus saat berliburan dan bermain bersama keluarga. Tiket masuknya sukarela kita mau memberikan uang masuk seikhlasnya saja. Tempatnya sangat asri, sejuk, bersih dan bagus buat anak2 bermain di sungai dengan air yang sejuk dan jernih. Ada juga wahana permainan outdoor seperti flying fox, kayak, archery, e scooter dll. Terima kasih",2025-12-16
6616,Ledok Sambi Ecopark,"Sleman, DIY",5.0,Sungai bersih pelayanan bagus,2025-12-13
6617,Ledok Sambi Ecopark,"Sleman, DIY",5.0,"Outbond disini menyenangkan. Cuma, fotografernya kurang proper bht. Blur semua hasil fotonya😭 …",2025-12-12
6618,Ledok Sambi Ecopark,"Sleman, DIY",4.0,"tempat yang nyaman untuk bermain air bagi anak anak, ada tempat makan dan bisa untuk outbond",2025-12-11
6619,Ledok Sambi Ecopark,"Sleman, DIY",5.0,"Cukup baik dalam hal pelayanan, parkir juga gk mahal, htm masuk sukarela.. Tempatnya bagus alami , udara segar",2025-12-11
6620,Ledok Sambi Ecopark,"Sleman, DIY",5.0,"Gratis masuk, wahana banyak, cocok utk bersantai menikmati sungai, sementara anak bermain",2025-12-11
6621,Ledok Sambi Ecopark,"Sleman, DIY",5.0,Tempat ngadem bersama.klga bs buat outbond juga HTM seikhlasnya..tikar aeqa seikhlasnya tempat luas .hanya flying fox yg berbayar,2025-12-11
6622,Ledok Sambi Ecopark,"Sleman, DIY",5.0,Tempatnya asyik dan asri..airnya jernih...fasilitas oke...parkir aman...lumayan puas👍 …,2025-12-11
6623,Ledok Sambi Ecopark,"Sleman, DIY",5.0,Tempat makan dan bermain bersama anak-anak,2025-12-11
6624,Ledok Sambi Ecopark,"Sleman, DIY",5.0,Buat family  uenakk,2025-12-11
6625,Ledok Sambi Ecopark,"Sleman, DIY",5.0,"HTM sukarela, tempat menyenangkan buat anak, bisa main di sungai, harga makanan jg terjangkau",2025-12-11
6626,Ledok Sambi Ecopark,"Sleman, DIY",5.0,Tempat nyaman buat acara out bond,2025-12-11
6627,Ledok Sambi Ecopark,"Sleman, DIY",5.0,Enk sih tmptnya...dan ga boleh BW mkan dr luar....,2025-12-11
6628,Ledok Sambi Ecopark,"Sleman, DIY",5.0,"Masyaallah bagus, asri, mas mas penjaganya ramah2..",2025-12-11
6629,Ledok Sambi Ecopark,"Sleman, DIY",5.0,"Kesini weekend atau weekdays ttep sejuk nyaman dan kids friendly bgt. Menu restonya sederhana sih ga neko"" yg pasti buat piknik sama anak oke. Gabole bawa makan minum dari luar yaa sekalian larisin dagangan warga sekitar karna lokasi ini dikelola warga sekitar langsung. HTM seikhlasnya, sewa tikar juga seikhlasnya, pokoknya top",2025-12-11
6630,Ledok Sambi Ecopark,"Sleman, DIY",4.0,"Berbelit-belit memeberikan informasi tidak ramah tp setelah bayar trimakasih  wkwkk full senyum ramahnya semua informasi dikasih apa begitu SOPnya kira2 Buat mas2 penjaga persewaan scooter hanya oknum hanya untuk perbaikan pelayanan ya ini, tempatnya bagus  menikmati udara sejuk suasana pedesaan  maju terus pariwisata cangkringan,sleman",2025-12-11
6631,Ledok Sambi Ecopark,"Sleman, DIY",5.0,Pengalaman seru Mencoba flying fox,2025-12-11
6632,Ledok Sambi Ecopark,"Sleman, DIY",5.0,Sekarang sudah ramai sekali saat akhir pekan.  Tiket masuk secara sukarela. Tersedia fasilitas penyewaan tenda dll. Flying fox juga ada. Sungainya cocok untuk anak-anak.,2025-12-11
6633,Ledok Sambi Ecopark,"Sleman, DIY",5.0,Suasana tenang dan nyaman,2025-12-11
6634,Ledok Sambi Ecopark,"Sleman, DIY",5.0,Bisa camping dan untuk family time serta makananya masih terjangkau,2025-12-11
6635,Ledok Sambi Ecopark,"Sleman, DIY",5.0,"Tempatnya sangat ramah keluarga. Aliran airnya tidak terlalu deras. Jika ada aliran dri atas ada peringatan bahaya. Tidak boleh membawa hewan peliharaan dari luar. Tp kalau mu main2 sama kucing di sini ada banyak kucing gembul. Tidak boleh membawa makanan dri luar tp disediakan penjual makanan. Ada penyewaan tikar hanya 5k saja. Jika bosan main air ada banyak wahana seperti fly fox, cano, scooter, dll dengan htm 25k saja. Parkiran luas, musholadans toilet juga ada",2025-12-11
6636,Ledok Sambi Ecopark,"Sleman, DIY",5.0,suasana pedesaan sesungguhnya...,2025-12-11
6637,Ledok Sambi Ecopark,"Sleman, DIY",5.0,"Tempat yang bagus untuk piknik, outbound maupun camping.",2025-12-11
6638,Ledok Sambi Ecopark,"Sleman, DIY",5.0,"tempatnya sejuk bgt, cocok buat liburan bareng keluarga",2025-12-04
6639,Ledok Sambi Ecopark,"Sleman, DIY",4.0,"bagusss, tapi rame karna base nya buat outbound",2025-12-04
6640,Ledok Sambi Ecopark,"Sleman, DIY",5.0,"Tempatnya nyaman, asik, luas, bisa buat outbound atau nongki cantik di alam. Harga makanan sesuai budget, bisa lihat view merapi (kalo cerah) dan banyak wahana permainan",2025-12-04
6641,Ledok Sambi Ecopark,"Sleman, DIY",5.0,"Rame anak kecil dan keluarga. Cocok buat piknik. Makanan yg ada disana jg lmyan. Dan harga nya standar gitu untuk ukuran warung makan ditempat wisata. Parkir bayar, tidak ada tiket masuk.",2025-12-04
6642,Ledok Sambi Ecopark,"Sleman, DIY",5.0,Seru bermain air,2025-12-04
6643,Ledok Sambi Ecopark,"Sleman, DIY",5.0,Wisata ramah lingkungan dan murah,2025-12-04
6644,Ledok Sambi Ecopark,"Sleman, DIY",4.0,"sore ini berkunjung ke ledok wangi. suasana cukup ramai, bawa anak kecil kesini sangat cocok, tapi harus tetap diawasi. untuk makanan cukup oke. sukses selalu",2025-12-04
6645,Ledok Sambi Ecopark,"Sleman, DIY",5.0,"Kesini cocok bgt bawa bocil, suka bgt keceh. Makanan juga murah2. Tapi akan lebih syahdu klau pas bukan weekend karena rame bgt.",2025-12-04
6646,Ledok Sambi Ecopark,"Sleman, DIY",5.0,Tempatnyaaa seru.. makanann juga enak.. Cocok untuk liburan bersama keluarga,2025-12-04
6647,Ledok Sambi Ecopark,"Sleman, DIY",5.0,Tempat wisata yang murah meriah HTM : Seikhlasnya Sewa tiker : Seikhlasnya Flying fox : 25rb/ Orang Makanan dan Minuman harga normal tidak over price dan tidak ada minimum spending.  Syaratnya tidak boleh bawa makanan dan minuman dari luar.,2025-12-04
6648,Ledok Sambi Ecopark,"Sleman, DIY",5.0,Tempat nongkrong yang asyik banget. Dengan suara gemericik air sungai. Tempat seperti ini pasti akan dirindukan oleh orang-orang dari kota besar.,2025-12-04
6649,Ledok Sambi Ecopark,"Sleman, DIY",4.0,"T4 syahdu,,,Ngopi+ngemil sambil main air di sepanjang sungai",2025-12-04
6650,Ledok Sambi Ecopark,"Sleman, DIY",5.0,Seruuuuu,2025-12-04
6651,Ledok Sambi Ecopark,"Sleman, DIY",5.0,"ini tempat healing oke sih, denger kemercik suara air tenang bgt, suasana ademmm, sejukkk. okeee lah pokoknya🤩 …",2025-12-04
6652,Ledok Sambi Ecopark,"Sleman, DIY",5.0,"Tempat wisata alami, ada wahana permainan flying fox dan byk resto disekitarnya. Masuk gratis ato bisa juga sukarela isi kotak amal",2025-11-27
6653,Ledok Sambi Ecopark,"Sleman, DIY",5.0,"Makanan relatif murah, tempat outdoor nyaman dan bisa buat refreshing keluarga. Berasa piknik di pinggir sungai, di kaki gunung, menyenangkan. Pelayanan excelent, ramah, cepat, effort banget petugas restonya buat anterin pesanan pelanggan. Antrean memang panjang, tapi penyajian makanan terhitung cepat.  Ayo piknik di ledhok sambi bareng orang2 terkasih♥️",2025-11-27
6654,Ledok Sambi Ecopark,"Sleman, DIY",5.0,"Ini tempat bener2 deh bikin amaze. Akses ke lokasi gampang bangettt, karena banyak petunjuk arah dan banyak staff yang ngarahin. Ramah-ramah banget staffnya, bener2 banyak dan helpful. Tiket masuknya seikhlasnya. …",2025-11-27
6655,Ledok Sambi Ecopark,"Sleman, DIY",5.0,Sudah beberapa kali kesini. Tempat yg nyaman untuk bersantai bersama keluarga dengan view yg sejuk adem. Ada flying fox ada persewaan ban juga ada tempat makan juga. Sangat terjangkau untuk berwisata disini 👍🏼👍🏼👍🏼👍🏼,2025-11-27
6656,Ledok Sambi Ecopark,"Sleman, DIY",5.0,"Ledok Sambi Ecopark adalah tempat wisata alam yang cocok untuk keluarga maupun healing santai. Suasananya asri, banyak area hijau, dan aliran sungainya jernih sehingga anak-anak bisa bermain air dengan aman. Fasilitasnya cukup lengkap, ada …",2025-11-27
6657,Ledok Sambi Ecopark,"Sleman, DIY",5.0,Tempat camping yg oke banget.,2025-11-27
6658,Ledok Sambi Ecopark,"Sleman, DIY",5.0,Tempat yang cocok untuk liburan keluarga. Kalau hari libur bisa ramai sekali. Lebih baik berkunjung di weekdays kalau mau suasana yg lebih sepi. Ada cafe nya juga buat beli makanan dan minuman sambil duduk-duduk di pinggir aliran sungai. Menu paling recommended teh poci dan mendoannya,2025-11-27
6659,Ledok Sambi Ecopark,"Sleman, DIY",5.0,"Ini tempat bener2 deh bikin amaze. Akses ke lokasi gampang bangettt, karena banyak petunjuk arah dan banyak staff yang ngarahin. Ramah-ramah banget staffnya, bener2 banyak dan helpful. Tiket masuknya seikhlasnya. Banyak aktivitas yang bisa dilakuin disini. Main air di sungai, glamping, main kano, skuter, pointball, flying fox, dll. Semuanya murahh. Ada terapi ikan jg yang bayarnya lagi-lagi seikhlasnya. Ademm bangett dan bersih. Kafe-kafenya juga murah. Bener2 harus banget kesinii. Next penasaran buat cobain campingnya",2025-11-27
6660,Ledok Sambi Ecopark,"Sleman, DIY",5.0,"Ledok Sambi Ecopark adalah tempat wisata alam yang cocok untuk keluarga maupun healing santai. Suasananya asri, banyak area hijau, dan aliran sungainya jernih sehingga anak-anak bisa bermain air dengan aman. Fasilitasnya cukup lengkap, ada spot foto, tempat duduk, hingga warung makanan dengan harga terjangkau. Aksesnya juga mudah dijangkau. Cocok banget buat refreshing tanpa pergi jauh dari kota Yogyakarta. Recommended untuk dikunjungi saat cuaca cerah! Tempat bagus, asri, hijau, cocok untuk wisata keluarga, ada berbagai macam outbond, bisa dijadikan tempat santai, ada sungai kecil jadi bisa buat mandi anak anak, jangan takut laper karena disini juga disediakan tempat makan, masuk gratis tanpa ada pungutan, tempat nya selalu ramai pengunjung.",2025-11-27
6661,Ledok Sambi Ecopark,"Sleman, DIY",5.0,"Tempat wisata yg cocok buat anak dan keluarga. Bisa main air di sungai. Banyak wahana permainan seperti flying fox, archery, dan masih banyak lagi. Harga makanan juga terjangkau.",2025-11-27
6662,Ledok Sambi Ecopark,"Sleman, DIY",5.0,Lokasinya agak ke dalam dari parkiran kendaraan. Untuk tempat cukup asri lho....,2025-11-27
6663,Ledok Sambi Ecopark,"Sleman, DIY",5.0,Bagus buat nongki sore,2025-11-27
6664,Ledok Sambi Ecopark,"Sleman, DIY",4.0,Tempatt  ngademm santai hiligg dan untuk cemping😄👍 …,2025-11-27
6665,Ledok Sambi Ecopark,"Sleman, DIY",5.0,Cocok dan ramah buat anak anak,2025-11-27
6666,Ledok Sambi Ecopark,"Sleman, DIY",5.0,"Beatiful urban experiences Main di sungai dengan suasana pedesaan yang asri bikin betah, apalagi jajanan dan makanannya enak dan terjangkau harganya, dikelola oleh desa dan karang taruna setempat tidak mengurangi kenyamanan selama  berkunjung",2025-11-27
6667,Ledok Sambi Ecopark,"Sleman, DIY",5.0,"Oke, hanya bayar parkir,  masuk gratis atau seikhlasnya",2025-11-27
6668,Ledok Sambi Ecopark,"Sleman, DIY",1.0,"Harga makanan dan minumannya nya termasuk mahal,rasa juga tidak sesuai ekspektasi, pengantaran makanan dan minuman tidak bersamaan,antar minumnya lamaaaaaa bangettt",2025-11-20
6669,Ledok Sambi Ecopark,"Sleman, DIY",5.0,Tempat'y enak jajanan'y murah rekomendasi kl buat ajak anak sekarang dh di bagusin semua'y😊 …,2025-11-20
6670,Ledok Sambi Ecopark,"Sleman, DIY",5.0,"Desa wisata dibersamai dengan kuliner yg menurut saya enak dengan harga sangat terjangkau. Cocok banget nih yg mau ajakin bocil bocil nya buat kenalin alam lebih deket. Arus sungai gak kenceng. Kebersihan sungai juga oke. Fasilitas mainan lain juga okke banget.  Tiket terusan lebih hemat, cuma 80 ribu.",2025-11-20
6671,Ledok Sambi Ecopark,"Sleman, DIY",5.0,"Sangat indah, sejuk dan damai",2025-11-18
6672,Ledok Sambi Ecopark,"Sleman, DIY",5.0,"Tempat rekreasi cocok untuk keluarga dan acara sekolah HTM gratis ya gaess tapi ga boleh bawa makanan dari luar.. suasana syahdu , nyaman, cocok untuk refresh pikiran.",2025-11-18
6673,Ledok Sambi Ecopark,"Sleman, DIY",5.0,"Kesini pas hari ahad,tempatnya rame.harga makanan murah.bisa main air sepuasnya",2025-11-18
6674,Ledok Sambi Ecopark,"Sleman, DIY",5.0,"Syahdu banget buat camping,meskipun malam diguyur hujan dan kebanjiran😅😅 efek lupa gak dipasangin kayu buat alas tenda xixixi next bakal lagi sih soalnya nagihhhh …",2025-11-18
6675,Ledok Sambi Ecopark,"Sleman, DIY",5.0,tempatnya asri,2025-11-18
